Groups:
AD9226_0_BITS_r[11..0] =, AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0],  hex
AD9226_1_BITS_r[11..0] =, AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0],  signed decimal

Data:
time unit: s, AD9226_0_BITS_r[11..0], AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0], AD9226_1_BITS_r[11..0], AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0], start_cor_r, 
0, XXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
5000, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 82, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 
5001, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 48, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
5002, 11E, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
5003, 10B, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, -12, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
5004, 0F2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, -43, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 
5005, 0E4, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, -62, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 
5006, 0DE, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, -67, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
5007, 0E7, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, -58, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 
5008, 0F3, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, -30, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 
5009, 0F7, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 
5010, 0FE, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 52, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
5011, 10C, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 95, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 
5012, 121, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
5013, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 147, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
5014, 167, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 152, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 
5015, 189, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 167, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 
5016, 1AC, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 176, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 
5017, 1B6, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 191, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 
5018, 1AD, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 212, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 
5019, 197, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 239, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
5020, 170, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 270, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
5021, 14E, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 291, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
5022, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 298, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
5023, 126, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 275, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
5024, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 234, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 
5025, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 183, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 
5026, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 140, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
5027, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
5028, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 72, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
5029, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 48, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
5030, 11B, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 19, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
5031, 102, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -16, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 
5032, 0ED, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, -46, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 
5033, 0E4, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, -66, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 
5034, 0E4, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, -64, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 
5035, 0EC, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, -52, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 
5036, 0F4, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, -25, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
5037, 0FA, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
5038, 103, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 62, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 
5039, 110, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
5040, 128, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 135, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
5041, 148, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 153, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
5042, 16D, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 161, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 
5043, 193, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 171, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
5044, 1AC, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 182, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 
5045, 1B3, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 197, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
5046, 1A3, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 217, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 
5047, 188, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 245, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
5048, 165, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 278, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
5049, 145, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 289, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 
5050, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 287, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
5051, 122, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 263, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
5052, 12B, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 222, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
5053, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 169, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
5054, 145, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 134, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
5055, 142, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 101, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
5056, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 70, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 
5057, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 42, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
5058, 112, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 
5059, 101, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -27, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 
5060, 0E9, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, -55, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
5061, 0E3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, -68, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 
5062, 0DF, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, -66, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 
5063, 0EC, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, -48, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 
5064, 0F0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, -15, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
5065, 0F9, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
5066, 103, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 70, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 
5067, 112, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
5068, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 141, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 
5069, 150, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 155, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
5070, 17A, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 165, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
5071, 19C, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 173, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 
5072, 1B1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 186, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 
5073, 1B1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 203, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 
5074, 19E, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 227, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
5075, 184, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 256, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
5076, 15E, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 281, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
5077, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 299, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
5078, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 289, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 
5079, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 259, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
5080, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 207, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 
5081, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 161, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 
5082, 141, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
5083, 142, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 92, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 
5084, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 
5085, 129, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 32, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 
5086, 10E, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
5087, 0FA, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, -34, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
5088, 0E8, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, -58, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 
5089, 0DE, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, -69, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 
5090, 0E5, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, -61, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
5091, 0ED, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, -41, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 
5092, 0F3, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
5093, 0F8, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
5094, 105, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 84, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 
5095, 116, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
5096, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 141, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 
5097, 158, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 157, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
5098, 17F, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 167, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 
5099, 19F, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 174, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 
5100, 1B2, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 186, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 
5101, 1AE, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 203, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 
5102, 19A, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 229, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 
5103, 17B, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 260, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
5104, 156, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 285, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 
5105, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 295, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
5106, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 282, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
5107, 127, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 251, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
5108, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 195, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
5109, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 154, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
5110, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
5111, 143, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 84, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 
5112, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 56, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
5113, 122, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 
5114, 10B, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, -11, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
5115, 0F5, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, -41, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 
5116, 0E5, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, -59, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
5117, 0E1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, -71, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 
5118, 0EA, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, -58, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 
5119, 0EC, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, -33, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 
5120, 0F7, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
5121, 0FD, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 51, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
5122, 10A, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 93, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 
5123, 11D, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 125, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
5124, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 149, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
5125, 166, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 159, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
5126, 187, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 166, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 
5127, 1A4, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 177, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
5128, 1B2, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 194, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 
5129, 1AB, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 208, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 
5130, 195, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 238, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
5131, 176, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 268, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 
5132, 150, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 290, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
5133, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 297, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
5134, 128, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 281, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
5135, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 235, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 
5136, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 187, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 
5137, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 140, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
5138, 143, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
5139, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 77, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
5140, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 48, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
5141, 120, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
5142, 103, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, -18, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
5143, 0F6, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, -48, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 
5144, 0E5, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, -68, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 
5145, 0E3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, -67, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
5146, 0E7, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, -55, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
5147, 0EF, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, -27, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 
5148, 0F5, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
5149, 0FD, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 63, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
