Groups:
Filter:Filter_0_inst|Filter_bits[11..0] =, Filter:Filter_0_inst|Filter_bits[11], Filter:Filter_0_inst|Filter_bits[10], Filter:Filter_0_inst|Filter_bits[9], Filter:Filter_0_inst|Filter_bits[8], Filter:Filter_0_inst|Filter_bits[7], Filter:Filter_0_inst|Filter_bits[6], Filter:Filter_0_inst|Filter_bits[5], Filter:Filter_0_inst|Filter_bits[4], Filter:Filter_0_inst|Filter_bits[3], Filter:Filter_0_inst|Filter_bits[2], Filter:Filter_0_inst|Filter_bits[1], Filter:Filter_0_inst|Filter_bits[0],  signed decimal

Data:
time unit: s, Filter:Filter_0_inst|Filter_bits[11..0], Filter:Filter_0_inst|Filter_bits[11], Filter:Filter_0_inst|Filter_bits[10], Filter:Filter_0_inst|Filter_bits[9], Filter:Filter_0_inst|Filter_bits[8], Filter:Filter_0_inst|Filter_bits[7], Filter:Filter_0_inst|Filter_bits[6], Filter:Filter_0_inst|Filter_bits[5], Filter:Filter_0_inst|Filter_bits[4], Filter:Filter_0_inst|Filter_bits[3], Filter:Filter_0_inst|Filter_bits[2], Filter:Filter_0_inst|Filter_bits[1], Filter:Filter_0_inst|Filter_bits[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, 
8553, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8554, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8555, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8556, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8557, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8558, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8559, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8561, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8562, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8563, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8564, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8565, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8566, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8567, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8568, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8569, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8570, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8571, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8572, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8573, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8574, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8575, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8576, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8577, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8578, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8580, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8581, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8582, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8583, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8584, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8585, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8586, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8587, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8589, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8590, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8591, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8592, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8593, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8594, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8595, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8596, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8597, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8598, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8599, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8600, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8601, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8602, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8603, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8604, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8605, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8606, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8608, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8609, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8610, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8611, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8612, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8613, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8614, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8615, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8617, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8618, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8619, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8620, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8621, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8622, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8623, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8624, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8625, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8626, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8627, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8628, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8629, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8630, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8631, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8632, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8633, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8634, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8635, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8636, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8637, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8638, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8639, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8640, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8641, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8642, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8643, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8645, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
8646, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8647, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8648, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8649, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8650, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8651, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8652, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8653, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8654, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8655, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8656, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8657, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8658, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8659, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8660, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8661, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
8662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8663, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8664, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8665, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8666, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8667, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8668, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8669, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8670, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8671, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8673, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
8674, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8675, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8676, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8677, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8678, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8679, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8680, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8681, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8682, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8683, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8684, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8685, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8686, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8687, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8688, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8689, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
8690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8691, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8692, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8693, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8694, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8695, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8696, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8697, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8698, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8700, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8701, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8702, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8703, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8704, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8705, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8706, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8707, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8708, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8709, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8710, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8711, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8712, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8713, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8714, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8715, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8716, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8717, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8719, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8720, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8721, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8722, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8723, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8724, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8725, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8727, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8728, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8729, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8730, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8731, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8732, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8733, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8734, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8735, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8736, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8737, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8738, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8739, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8740, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8741, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8742, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8743, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8744, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
8745, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8747, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8748, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8749, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8750, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8751, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8752, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8753, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8755, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8756, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8757, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8758, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8759, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8760, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8761, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8762, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8763, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8764, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8765, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8766, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8767, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8768, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8769, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8770, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8771, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8772, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
8773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8774, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8775, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8776, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8777, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8778, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8779, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8780, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8781, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8782, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8784, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
8785, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8786, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8787, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8788, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8789, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8790, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8791, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8792, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8793, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8794, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8795, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8796, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8797, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8798, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8799, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8800, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8801, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8803, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8804, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8805, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8806, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8807, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8808, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8809, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8810, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8812, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
8813, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8814, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8815, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8816, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8817, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8818, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8819, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8820, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8821, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8822, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8823, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8824, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8825, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8826, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8827, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8828, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8829, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8830, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8831, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
8832, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8833, -5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
8834, -5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
8835, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8836, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
8837, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
8838, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
8839, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
8840, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
8841, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
8842, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
8843, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8844, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
8845, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8846, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
8847, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
8848, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
8849, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
8850, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
8851, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
8852, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
8853, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
8854, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
8855, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
