Groups:
AD9226_0_BITS_r[11..0] =, AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0],  hex
AD9226_1_BITS_r[11..0] =, AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0],  signed decimal

Data:
time unit: s, AD9226_0_BITS_r[11..0], AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0], AD9226_1_BITS_r[11..0], AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0], start_cor_r, 
0, XXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
134, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
135, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
136, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
137, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
138, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
139, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
140, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
141, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
142, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
143, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
144, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
145, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
146, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
147, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
148, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
149, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
150, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
151, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
152, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
153, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
154, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
155, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
156, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
157, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
158, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
159, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
160, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
161, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
162, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
163, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
164, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
165, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
166, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
167, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
168, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
169, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
170, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
171, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
172, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
173, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
174, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
175, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
176, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
177, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
178, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
179, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
180, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
181, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
182, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
183, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
184, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
185, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
186, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
187, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
188, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
189, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
190, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
191, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
192, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
193, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
194, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
195, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
196, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
197, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
198, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
199, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
200, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
201, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
202, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
203, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
204, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
205, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
206, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
207, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
208, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
209, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
210, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
211, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
212, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
213, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
214, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
215, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
216, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
217, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
218, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
219, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
220, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
221, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
222, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
223, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
224, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
225, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
226, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
227, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
228, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
229, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
230, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
231, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
232, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
233, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
234, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
235, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
236, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
237, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
238, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
239, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
240, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
241, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
242, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
243, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
244, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
245, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
246, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
247, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
248, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
249, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
250, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
251, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
252, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
253, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
254, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
255, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
256, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
257, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
258, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
259, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
260, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
261, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
262, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
263, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
264, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
265, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
266, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
267, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
268, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
269, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
270, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
271, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
272, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
273, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
274, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
275, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
276, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
277, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
278, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
279, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
280, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
281, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
282, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
283, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
284, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
285, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
286, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
287, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
